date,ticker,y_true,y_pred
2023-01-23,SAN,3.095500,3.290121
2023-01-24,SAN,3.104000,3.296008
2023-01-25,SAN,3.093500,3.297512
2023-01-26,SAN,3.194000,3.309705
2023-01-27,SAN,3.171500,3.323376
2023-01-30,SAN,3.195000,3.338709
2023-01-31,SAN,3.203000,3.357997
2023-02-01,SAN,3.248500,3.379632
2023-02-02,SAN,3.434500,3.408962
2023-02-03,SAN,3.498500,3.445700
2023-02-06,SAN,3.445500,3.478805
2023-02-07,SAN,3.520000,3.515769
2023-02-08,SAN,3.528500,3.556020
2023-02-09,SAN,3.502000,3.590366
2023-02-10,SAN,3.448500,3.611339
2023-02-13,SAN,3.480500,3.630341
2023-02-14,SAN,3.500500,3.650211
2023-02-15,SAN,3.471000,3.667607
2023-02-16,SAN,3.554000,3.691348
2023-02-17,SAN,3.524000,3.708326
2023-02-20,SAN,3.510500,3.721068
2023-02-21,SAN,3.523000,3.733585
2023-02-22,SAN,3.467000,3.735970
2023-02-23,SAN,3.520000,3.738362
2023-02-24,SAN,3.480000,3.734635
2023-02-27,SAN,3.552500,3.736548
2023-02-28,SAN,3.722500,3.750924
2023-03-01,SAN,3.690000,3.770245
2023-03-02,SAN,3.683500,3.791839
2023-03-03,SAN,3.797000,3.820232
2023-03-06,SAN,3.858000,3.853330
2023-03-07,SAN,3.765500,3.878210
2023-03-08,SAN,3.819000,3.900332
2023-03-09,SAN,3.768500,3.918106
2023-03-10,SAN,3.610000,3.912157
2023-03-13,SAN,3.344500,3.874278
2023-03-14,SAN,3.445500,3.831427
2023-03-15,SAN,3.208000,3.766851
2023-03-16,SAN,3.291500,3.703785
2023-03-17,SAN,3.138500,3.630508
2023-03-20,SAN,3.225500,3.563174
2023-03-21,SAN,3.376000,3.520664
2023-03-22,SAN,3.383500,3.500113
2023-03-23,SAN,3.319500,3.491147
2023-03-24,SAN,3.220000,3.487007
2023-03-27,SAN,3.290000,3.489873
2023-03-28,SAN,3.323500,3.502326
2023-03-29,SAN,3.381000,3.522505
2023-03-30,SAN,3.452000,3.551042
2023-03-31,SAN,3.426000,3.580349
2023-04-03,SAN,3.438000,3.608395
2023-04-04,SAN,3.446000,3.625823
2023-04-05,SAN,3.418000,3.635944
2023-04-06,SAN,3.524000,3.647791
2023-04-11,SAN,3.424000,3.653788
2023-04-12,SAN,3.482500,3.657826
2023-04-13,SAN,3.479500,3.660710
2023-04-14,SAN,3.610500,3.672425
2023-04-17,SAN,3.539500,3.682998
2023-04-18,SAN,3.600000,3.685415
2023-04-19,SAN,3.637500,3.686405
2023-04-20,SAN,3.581500,3.689957
2023-04-21,SAN,3.544500,3.688197
2023-04-24,SAN,3.541500,3.690643
2023-04-25,SAN,3.330000,3.673529
2023-04-26,SAN,3.294000,3.645503
2023-04-27,SAN,3.283000,3.610681
2023-04-28,SAN,3.186500,3.564813
2023-05-02,SAN,3.104000,3.507534
2023-05-03,SAN,3.120000,3.453665
2023-05-04,SAN,3.057000,3.398043
2023-05-05,SAN,3.149000,3.350064
2023-05-08,SAN,3.187000,3.325429
2023-05-09,SAN,3.185000,3.311162
2023-05-10,SAN,3.143500,3.306451
2023-05-11,SAN,3.139000,3.306540
2023-05-12,SAN,3.142500,3.309543
2023-05-15,SAN,3.148000,3.317308
2023-05-16,SAN,3.139500,3.321829
2023-05-17,SAN,3.158000,3.328516
2023-05-18,SAN,3.175500,3.332808
2023-05-19,SAN,3.200000,3.339804
2023-05-22,SAN,3.229500,3.347850
2023-05-23,SAN,3.225000,3.356877
2023-05-24,SAN,3.141500,3.354522
2023-05-25,SAN,3.155000,3.348738
2023-05-26,SAN,3.197000,3.345779
2023-05-29,SAN,3.142500,3.340471
2023-05-30,SAN,3.110500,3.330449
2023-05-31,SAN,3.045000,3.309800
2023-06-01,SAN,3.114500,3.295608
2023-06-02,SAN,3.210000,3.298010
2023-06-05,SAN,3.183000,3.306475
2023-06-06,SAN,3.209000,3.319855
2023-06-07,SAN,3.211000,3.334936
2023-06-08,SAN,3.227000,3.353325
2023-06-09,SAN,3.201500,3.367636
2023-06-12,SAN,3.189000,3.372981
2023-06-13,SAN,3.192000,3.376330
2023-06-14,SAN,3.250000,3.386347
2023-06-15,SAN,3.194000,3.390038
2023-06-16,SAN,3.220500,3.390561
2023-06-19,SAN,3.212000,3.390477
2023-06-20,SAN,3.193000,3.390195
2023-06-21,SAN,3.204000,3.390298
2023-06-22,SAN,3.156000,3.383744
2023-06-23,SAN,3.066000,3.362131
2023-06-26,SAN,3.083500,3.337834
2023-06-27,SAN,3.195500,3.328661
2023-06-28,SAN,3.310000,3.339358
2023-06-29,SAN,3.341500,3.361858
2023-06-30,SAN,3.385000,3.395227
2023-07-03,SAN,3.440000,3.431019
2023-07-04,SAN,3.380500,3.461385
2023-07-05,SAN,3.347500,3.482178
2023-07-06,SAN,3.244500,3.485012
2023-07-07,SAN,3.264000,3.480246
2023-07-10,SAN,3.276000,3.475460
2023-07-11,SAN,3.334500,3.478866
2023-07-12,SAN,3.473500,3.497152
2023-07-13,SAN,3.490500,3.523227
2023-07-14,SAN,3.460500,3.550804
2023-07-17,SAN,3.448500,3.576342
2023-07-18,SAN,3.510000,3.601577
2023-07-19,SAN,3.498000,3.626387
2023-07-20,SAN,3.525000,3.649341
2023-07-21,SAN,3.528500,3.670840
2023-07-24,SAN,3.520000,3.687831
2023-07-25,SAN,3.538000,3.706324
2023-07-26,SAN,3.649000,3.731958
2023-07-27,SAN,3.708000,3.759935
2023-07-28,SAN,3.677500,3.784949
2023-07-31,SAN,3.683500,3.810016
2023-08-01,SAN,3.599000,3.822724
2023-08-02,SAN,3.527500,3.816699
2023-08-03,SAN,3.585500,3.809925
2023-08-04,SAN,3.608500,3.806676
2023-08-07,SAN,3.621000,3.809012
2023-08-08,SAN,3.523000,3.800071
2023-08-09,SAN,3.549500,3.796126
2023-08-10,SAN,3.647500,3.802228
2023-08-11,SAN,3.592500,3.806077
2023-08-14,SAN,3.596500,3.812033
2023-08-15,SAN,3.567000,3.813433
2023-08-16,SAN,3.556500,3.813683
2023-08-17,SAN,3.557000,3.812106
2023-08-18,SAN,3.551500,3.807394
2023-08-21,SAN,3.561000,3.804034
2023-08-22,SAN,3.576500,3.803347
2023-08-23,SAN,3.534000,3.796929
2023-08-24,SAN,3.536000,3.791523
2023-08-25,SAN,3.538000,3.784572
2023-08-28,SAN,3.574500,3.784540
2023-08-29,SAN,3.631500,3.793752
2023-08-30,SAN,3.628500,3.805945
2023-08-31,SAN,3.602000,3.811881
2023-09-01,SAN,3.519500,3.803374
2023-09-04,SAN,3.515000,3.787527
2023-09-05,SAN,3.503000,3.767651
2023-09-06,SAN,3.407000,3.734626
2023-09-07,SAN,3.376000,3.694824
2023-09-08,SAN,3.408000,3.659388
2023-09-11,SAN,3.434000,3.634669
2023-09-12,SAN,3.446000,3.618965
2023-09-13,SAN,3.454000,3.611261
2023-09-14,SAN,3.525500,3.620095
2023-09-15,SAN,3.491500,3.626590
2023-09-18,SAN,3.445500,3.629813
2023-09-19,SAN,3.464000,3.634256
2023-09-20,SAN,3.523000,3.645608
2023-09-21,SAN,3.506500,3.655889
2023-09-22,SAN,3.482000,3.662801
2023-09-25,SAN,3.450000,3.662356
2023-09-26,SAN,3.434500,3.657136
2023-09-27,SAN,3.494500,3.657191
2023-09-28,SAN,3.650000,3.677107
2023-09-29,SAN,3.618500,3.699294
2023-10-02,SAN,3.572500,3.714834
2023-10-03,SAN,3.555000,3.726259
2023-10-04,SAN,3.522500,3.730129
2023-10-05,SAN,3.550500,3.733558
2023-10-06,SAN,3.609500,3.741953
2023-10-09,SAN,3.512500,3.740487
2023-10-10,SAN,3.607000,3.746118
2023-10-11,SAN,3.610500,3.756144
2023-10-12,SAN,3.587000,3.769526
2023-10-13,SAN,3.513000,3.770045
2023-10-16,SAN,3.576000,3.771737
2023-10-17,SAN,3.572000,3.774430
2023-10-18,SAN,3.511000,3.770475
2023-10-19,SAN,3.508500,3.762227
2023-10-20,SAN,3.456500,3.744711
2023-10-23,SAN,3.421500,3.710781
2023-10-24,SAN,3.381500,3.667074
2023-10-25,SAN,3.461000,3.634693
2023-10-26,SAN,3.511000,3.619188
2023-10-27,SAN,3.481000,3.613155
2023-10-30,SAN,3.569500,3.621600
2023-10-31,SAN,3.466000,3.626892
2023-11-01,SAN,3.500500,3.635421
2023-11-02,SAN,3.585000,3.653785
2023-11-03,SAN,3.577500,3.674712
2023-11-06,SAN,3.540000,3.694556
2023-11-07,SAN,3.521000,3.701766
2023-11-08,SAN,3.548500,3.708186
2023-11-09,SAN,3.597000,3.718947
2023-11-10,SAN,3.609000,3.731971
2023-11-13,SAN,3.650000,3.753424
2023-11-14,SAN,3.683500,3.775987
2023-11-15,SAN,3.670000,3.796891
2023-11-16,SAN,3.690000,3.817921
2023-11-17,SAN,3.723500,3.836787
2023-11-20,SAN,3.734000,3.855763
2023-11-21,SAN,3.726000,3.875617
2023-11-22,SAN,3.746500,3.891034
2023-11-23,SAN,3.760500,3.907403
2023-11-24,SAN,3.768000,3.924498
2023-11-27,SAN,3.719500,3.931676
2023-11-28,SAN,3.779500,3.940962
2023-11-29,SAN,3.798000,3.950783
2023-11-30,SAN,3.801000,3.960425
2023-12-01,SAN,3.837000,3.975969
2023-12-04,SAN,3.848000,3.992095
2023-12-05,SAN,3.920000,4.014195
2023-12-06,SAN,3.956500,4.041101
2023-12-07,SAN,3.865500,4.052854
2023-12-08,SAN,3.940000,4.065459
2023-12-11,SAN,3.941000,4.077778
2023-12-12,SAN,3.875500,4.082087
2023-12-13,SAN,3.838000,4.077854
2023-12-14,SAN,3.884000,4.076498
2023-12-15,SAN,3.799500,4.062776
2023-12-18,SAN,3.788000,4.045939
2023-12-19,SAN,3.792500,4.032645
2023-12-20,SAN,3.789000,4.022057
2023-12-21,SAN,3.793000,4.013391
2023-12-22,SAN,3.808000,4.011612
2023-12-27,SAN,3.810000,4.012539
2023-12-28,SAN,3.787500,4.012159
2023-12-29,SAN,3.779500,4.010073
2024-01-02,SAN,3.853500,4.018302
2024-01-03,SAN,3.799500,4.023819
2024-01-04,SAN,3.880000,4.034988
2024-01-05,SAN,3.912500,4.050836
2024-01-08,SAN,3.929500,4.069653
2024-01-09,SAN,3.891500,4.081798
2024-01-10,SAN,3.849000,4.084448
2024-01-11,SAN,3.793000,4.076187
2024-01-12,SAN,3.801500,4.062105
2024-01-15,SAN,3.760000,4.042320
2024-01-16,SAN,3.714500,4.017693
2024-01-17,SAN,3.664500,3.982918
2024-01-18,SAN,3.717500,3.956892
2024-01-19,SAN,3.710000,3.936843
2024-01-22,SAN,3.734000,3.925990
2024-01-23,SAN,3.670500,3.913589
2024-01-24,SAN,3.728500,3.907493
2024-01-25,SAN,3.630000,3.894108
2024-01-26,SAN,3.647500,3.882140
2024-01-29,SAN,3.572000,3.862775
2024-01-30,SAN,3.659500,3.851997
2024-01-31,SAN,3.735500,3.852796
2024-02-01,SAN,3.740000,3.862878
2024-02-02,SAN,3.878500,3.885647
2024-02-05,SAN,3.684500,3.894030
2024-02-06,SAN,3.747500,3.900391
2024-02-07,SAN,3.676000,3.903687
2024-02-08,SAN,3.655000,3.899335
2024-02-09,SAN,3.675000,3.894605
2024-02-12,SAN,3.705000,3.893318
2024-02-13,SAN,3.661500,3.892691
2024-02-14,SAN,3.669000,3.892106
2024-02-15,SAN,3.670500,3.889963
2024-02-16,SAN,3.673000,3.891443
2024-02-19,SAN,3.737500,3.900057
2024-02-20,SAN,3.800000,3.916647
2024-02-21,SAN,3.816500,3.936012
2024-02-22,SAN,3.839000,3.957309
2024-02-23,SAN,3.834500,3.975928
2024-02-26,SAN,3.820500,3.989013
2024-02-27,SAN,3.821000,3.997678
2024-02-28,SAN,3.859000,4.007942
2024-02-29,SAN,3.845500,4.015775
2024-03-01,SAN,3.872000,4.024850
2024-03-04,SAN,3.856000,4.033538
2024-03-05,SAN,3.865000,4.043098
2024-03-06,SAN,3.907000,4.055954
2024-03-07,SAN,3.980500,4.076620
2024-03-08,SAN,3.992500,4.100850
2024-03-11,SAN,3.984000,4.121659
2024-03-12,SAN,4.058000,4.146297
2024-03-13,SAN,4.093000,4.173751
2024-03-14,SAN,4.048500,4.192671
2024-03-15,SAN,4.117500,4.208859
2024-03-18,SAN,4.137500,4.227500
2024-03-19,SAN,4.189000,4.252802
2024-03-20,SAN,4.190000,4.281039
2024-03-21,SAN,4.278000,4.315931
2024-03-22,SAN,4.366500,4.355933
2024-03-25,SAN,4.413500,4.401287
2024-03-26,SAN,4.460000,4.449719
2024-03-27,SAN,4.503000,4.497739
2024-03-28,SAN,4.521500,4.543194
2024-04-02,SAN,4.515000,4.588263
2024-04-03,SAN,4.583500,4.628813
2024-04-04,SAN,4.675500,4.669754
2024-04-05,SAN,4.586500,4.698619
2024-04-08,SAN,4.641000,4.728060
2024-04-09,SAN,4.565500,4.748425
2024-04-10,SAN,4.576500,4.765059
2024-04-11,SAN,4.456000,4.767597
2024-04-12,SAN,4.448000,4.765261
2024-04-15,SAN,4.470500,4.761616
2024-04-16,SAN,4.357000,4.746201
2024-04-17,SAN,4.418000,4.733048
2024-04-18,SAN,4.544500,4.734099
2024-04-19,SAN,4.511500,4.734855
2024-04-22,SAN,4.667000,4.749720
2024-04-23,SAN,4.747500,4.769844
2024-04-24,SAN,4.779500,4.800728
2024-04-25,SAN,4.748000,4.829620
2024-04-26,SAN,4.850500,4.863552
2024-04-29,SAN,4.750500,4.892090
2024-04-30,SAN,4.573000,4.900566
2024-05-02,SAN,4.565500,4.899384
2024-05-03,SAN,4.530500,4.891859
2024-05-06,SAN,4.570500,4.883165
2024-05-07,SAN,4.728000,4.885491
2024-05-08,SAN,4.771500,4.899643
2024-05-09,SAN,4.770000,4.915897
2024-05-10,SAN,4.734500,4.931851
2024-05-13,SAN,4.755500,4.949548
2024-05-14,SAN,4.752500,4.963588
2024-05-15,SAN,4.812000,4.981171
2024-05-16,SAN,4.804500,4.998898
2024-05-17,SAN,4.860500,5.017952
2024-05-20,SAN,4.878000,5.041023
2024-05-21,SAN,4.842000,5.059974
2024-05-22,SAN,4.805000,5.070736
2024-05-23,SAN,4.783500,5.074819
2024-05-24,SAN,4.752500,5.071674
2024-05-27,SAN,4.759500,5.066904
2024-05-28,SAN,4.761500,5.061931
2024-05-29,SAN,4.689000,5.049230
2024-05-30,SAN,4.788000,5.041755
2024-05-31,SAN,4.834500,5.042421
2024-06-03,SAN,4.851000,5.048289
2024-06-04,SAN,4.740500,5.046995
2024-06-05,SAN,4.680000,5.036474
2024-06-06,SAN,4.743500,5.028910
2024-06-07,SAN,4.734000,5.023684
2024-06-10,SAN,4.711000,5.016195
2024-06-11,SAN,4.606500,5.000521
2024-06-12,SAN,4.600000,4.979201
2024-06-13,SAN,4.401000,4.942495
2024-06-14,SAN,4.378500,4.894861
2024-06-17,SAN,4.410000,4.845919
2024-06-18,SAN,4.452000,4.805206
2024-06-19,SAN,4.451500,4.770206
2024-06-20,SAN,4.441000,4.743289
2024-06-21,SAN,4.335000,4.710589
2024-06-24,SAN,4.409000,4.689155
2024-06-25,SAN,4.380500,4.671795
2024-06-26,SAN,4.344500,4.658363
2024-06-27,SAN,4.337000,4.646851
2024-06-28,SAN,4.330500,4.638375
2024-07-01,SAN,4.447500,4.641381
2024-07-02,SAN,4.323500,4.639438
2024-07-03,SAN,4.418500,4.644086
2024-07-04,SAN,4.507000,4.656231
2024-07-05,SAN,4.445000,4.668613
2024-07-08,SAN,4.447500,4.677670
2024-07-09,SAN,4.384500,4.677997
2024-07-10,SAN,4.497500,4.682719
2024-07-11,SAN,4.462500,4.687431
2024-07-12,SAN,4.509000,4.695415
2024-07-15,SAN,4.451000,4.701762
2024-07-16,SAN,4.440500,4.703740
2024-07-17,SAN,4.474000,4.708532
2024-07-18,SAN,4.488000,4.716041
2024-07-19,SAN,4.434500,4.715328
2024-07-22,SAN,4.531000,4.721694
2024-07-23,SAN,4.566500,4.732480
2024-07-24,SAN,4.705000,4.755595
2024-07-25,SAN,4.554000,4.768238
2024-07-26,SAN,4.530000,4.775388
2024-07-29,SAN,4.468000,4.775258
2024-07-30,SAN,4.512000,4.774080
2024-07-31,SAN,4.455000,4.768492
2024-08-01,SAN,4.257500,4.744256
2024-08-02,SAN,4.049000,4.696744
2024-08-05,SAN,3.985000,4.629772
2024-08-06,SAN,3.964000,4.555605
2024-08-07,SAN,4.069000,4.493202
2024-08-08,SAN,4.065000,4.437494
2024-08-09,SAN,4.099000,4.395463
2024-08-12,SAN,4.089000,4.362801
2024-08-13,SAN,4.113000,4.344829
2024-08-14,SAN,4.100000,4.334669
2024-08-15,SAN,4.224500,4.341809
2024-08-16,SAN,4.228000,4.361979
2024-08-19,SAN,4.285000,4.393455
2024-08-20,SAN,4.240000,4.418292
2024-08-21,SAN,4.255500,4.440130
2024-08-22,SAN,4.276500,4.457765
2024-08-23,SAN,4.351500,4.476638
2024-08-26,SAN,4.327000,4.491497
2024-08-27,SAN,4.436500,4.511321
2024-08-28,SAN,4.466000,4.533598
2024-08-29,SAN,4.488500,4.560882
2024-08-30,SAN,4.496000,4.585629
2024-09-02,SAN,4.476500,4.607951
2024-09-03,SAN,4.371500,4.615978
2024-09-04,SAN,4.354500,4.616080
2024-09-05,SAN,4.387500,4.617709
2024-09-06,SAN,4.292500,4.611655
2024-09-09,SAN,4.342000,4.606997
2024-09-10,SAN,4.246500,4.595877
2024-09-11,SAN,4.246000,4.581561
2024-09-12,SAN,4.326500,4.575518
2024-09-13,SAN,4.405500,4.581942
2024-09-16,SAN,4.440500,4.596547
2024-09-17,SAN,4.511000,4.618581
2024-09-18,SAN,4.508500,4.645868
2024-09-19,SAN,4.600000,4.676623
2024-09-20,SAN,4.558500,4.699734
2024-09-23,SAN,4.488500,4.714577
2024-09-24,SAN,4.554000,4.728644
2024-09-25,SAN,4.520500,4.739155
2024-09-26,SAN,4.635500,4.757217
2024-09-27,SAN,4.655000,4.779927
2024-09-30,SAN,4.600500,4.798148
2024-10-01,SAN,4.376000,4.795307
2024-10-02,SAN,4.426000,4.783618
2024-10-03,SAN,4.427000,4.769731
2024-10-04,SAN,4.480000,4.759524
2024-10-07,SAN,4.560000,4.755812
2024-10-08,SAN,4.562000,4.759429
2024-10-09,SAN,4.534500,4.763264
2024-10-10,SAN,4.535000,4.769761
2024-10-11,SAN,4.572500,4.779804
2024-10-14,SAN,4.606000,4.792435
2024-10-15,SAN,4.634000,4.808207
2024-10-16,SAN,4.610000,4.824786
2024-10-17,SAN,4.581500,4.837224
2024-10-18,SAN,4.640000,4.851387
2024-10-21,SAN,4.580000,4.858650
2024-10-22,SAN,4.615500,4.865033
2024-10-23,SAN,4.611000,4.869980
2024-10-24,SAN,4.563500,4.867588
2024-10-25,SAN,4.575500,4.865081
2024-10-28,SAN,4.632500,4.867808
2024-10-29,SAN,4.493000,4.857089
2024-10-30,SAN,4.410000,4.832975
2024-10-31,SAN,4.492000,4.811224
2024-11-01,SAN,4.611000,4.806243
2024-11-04,SAN,4.604500,4.807234
2024-11-05,SAN,4.631500,4.816712
2024-11-06,SAN,4.410000,4.809355
2024-11-07,SAN,4.519500,4.802713
2024-11-08,SAN,4.434500,4.789987
2024-11-11,SAN,4.527000,4.785111
2024-11-12,SAN,4.402500,4.773706
2024-11-13,SAN,4.403500,4.761123
2024-11-14,SAN,4.498000,4.755865
2024-11-15,SAN,4.576500,4.760046
2024-11-18,SAN,4.620000,4.771393
2024-11-19,SAN,4.547500,4.782272
2024-11-20,SAN,4.506000,4.789166
2024-11-21,SAN,4.527500,4.796063
2024-11-22,SAN,4.368000,4.787313
2024-11-25,SAN,4.436000,4.776645
2024-11-26,SAN,4.391500,4.760717
2024-11-27,SAN,4.375500,4.742540
2024-11-28,SAN,4.374000,4.724778
2024-11-29,SAN,4.375500,4.705660
2024-12-02,SAN,4.375500,4.688404
2024-12-03,SAN,4.439000,4.680487
2024-12-04,SAN,4.475000,4.681245
2024-12-05,SAN,4.680000,4.701304
2024-12-06,SAN,4.643000,4.728005
2024-12-09,SAN,4.651500,4.757100
2024-12-10,SAN,4.676500,4.785050
2024-12-11,SAN,4.637500,4.807974
2024-12-12,SAN,4.662000,4.825868
2024-12-13,SAN,4.683000,4.845226
2024-12-16,SAN,4.671500,4.860446
2024-12-17,SAN,4.460000,4.854861
2024-12-18,SAN,4.505500,4.843141
2024-12-19,SAN,4.398500,4.821704
2024-12-20,SAN,4.356500,4.785031
2024-12-23,SAN,4.331500,4.745462
2024-12-24,SAN,4.321000,4.708075
2024-12-27,SAN,4.388000,4.677648
2024-12-30,SAN,4.396500,4.656488
2024-12-31,SAN,4.464500,4.648883
2025-01-02,SAN,4.403000,4.645494
2025-01-03,SAN,4.398500,4.643236
2025-01-06,SAN,4.550000,4.659177
2025-01-07,SAN,4.594000,4.685116
2025-01-08,SAN,4.569500,4.714272
2025-01-09,SAN,4.569500,4.738930
2025-01-10,SAN,4.568500,4.759400
2025-01-13,SAN,4.588000,4.779738
2025-01-14,SAN,4.686000,4.804431
2025-01-15,SAN,4.765500,4.834556
2025-01-16,SAN,4.782500,4.866814
2025-01-17,SAN,4.799500,4.899738
2025-01-20,SAN,4.895000,4.938373
2025-01-21,SAN,4.789500,4.965647
2025-01-22,SAN,4.738000,4.979265
2025-01-23,SAN,4.854000,4.997158
2025-01-24,SAN,4.882500,5.018171
2025-01-27,SAN,4.902000,5.042682
2025-01-28,SAN,4.914000,5.068213
2025-01-29,SAN,5.007000,5.099399
2025-01-30,SAN,5.027000,5.132086
2025-01-31,SAN,4.964000,5.158846
2025-02-03,SAN,4.841500,5.168307
2025-02-04,SAN,4.988500,5.178200
2025-02-05,SAN,5.402000,5.208270
2025-02-06,SAN,5.628000,5.259436
2025-02-07,SAN,5.527000,5.314785
2025-02-10,SAN,5.484000,5.371711
2025-02-11,SAN,5.656000,5.433250
2025-02-12,SAN,5.767000,5.500522
2025-02-13,SAN,5.721000,5.566544
2025-02-14,SAN,5.792000,5.630355
2025-02-17,SAN,5.810000,5.699216
2025-02-18,SAN,5.961000,5.775225
2025-02-19,SAN,5.805000,5.845019
2025-02-20,SAN,5.819000,5.906271
2025-02-21,SAN,5.884000,5.961061
2025-02-24,SAN,5.955000,6.017091
2025-02-25,SAN,6.045000,6.074361
2025-02-26,SAN,6.232000,6.134581
2025-02-27,SAN,6.198000,6.190521
2025-02-28,SAN,6.222000,6.244574
2025-03-03,SAN,6.297000,6.295567
2025-03-04,SAN,5.916000,6.320520
2025-03-05,SAN,6.160000,6.345560
2025-03-06,SAN,6.311000,6.379618
2025-03-07,SAN,6.223000,6.413606
2025-03-10,SAN,5.951000,6.433599
2025-03-11,SAN,5.862000,6.438817
2025-03-12,SAN,6.002000,6.441714
2025-03-13,SAN,6.006000,6.441118
2025-03-14,SAN,6.214000,6.451231
2025-03-17,SAN,6.327000,6.469668
2025-03-18,SAN,6.580000,6.502276
2025-03-19,SAN,6.561000,6.541965
2025-03-20,SAN,6.400000,6.577670
2025-03-21,SAN,6.440000,6.605623
2025-03-24,SAN,6.502000,6.636916
2025-03-25,SAN,6.619000,6.676347
2025-03-26,SAN,6.502000,6.713323
2025-03-27,SAN,6.452000,6.746517
2025-03-28,SAN,6.318000,6.768804
2025-03-31,SAN,6.196000,6.772250
2025-04-01,SAN,6.323000,6.773510
2025-04-02,SAN,6.352000,6.772102
2025-04-03,SAN,6.022000,6.748838
2025-04-04,SAN,5.494000,6.689356
2025-04-07,SAN,5.243000,6.570440
2025-04-08,SAN,5.504000,6.451114
2025-04-09,SAN,5.365000,6.321011
2025-04-10,SAN,5.662000,6.231342
2025-04-11,SAN,5.588000,6.155053
2025-04-14,SAN,5.798000,6.111359
2025-04-15,SAN,6.006000,6.093404
2025-04-16,SAN,6.025000,6.097708
2025-04-17,SAN,5.942000,6.119823
2025-04-22,SAN,6.053000,6.164540
2025-04-23,SAN,6.320000,6.240169
2025-04-24,SAN,6.254000,6.304431
2025-04-25,SAN,6.416000,6.373870
2025-04-28,SAN,6.535000,6.430955
2025-04-29,SAN,6.433000,6.491381
2025-04-30,SAN,6.182000,6.529753
2025-05-02,SAN,6.337000,6.564803
2025-05-05,SAN,6.384000,6.590658
2025-05-06,SAN,6.349000,6.613939
2025-05-07,SAN,6.351000,6.636348
2025-05-08,SAN,6.561000,6.663315
2025-05-09,SAN,6.653000,6.695475
2025-05-12,SAN,6.765000,6.739606
2025-05-13,SAN,6.783000,6.785157
2025-05-14,SAN,6.897000,6.832554
2025-05-15,SAN,6.870000,6.885687
2025-05-16,SAN,6.913000,6.936482
2025-05-19,SAN,6.943000,6.984669
2025-05-20,SAN,7.044000,7.034730
2025-05-21,SAN,7.036000,7.086557
2025-05-22,SAN,7.074000,7.138846
2025-05-23,SAN,6.970000,7.182670
2025-05-26,SAN,7.058000,7.226942
2025-05-27,SAN,7.105000,7.271565
2025-05-28,SAN,7.034000,7.312288
2025-05-29,SAN,7.030000,7.347638
2025-05-30,SAN,7.031000,7.377767
2025-06-02,SAN,7.041000,7.404109
2025-06-03,SAN,7.000000,7.424524
2025-06-04,SAN,6.950000,7.434921
2025-06-05,SAN,7.049000,7.448804
2025-06-06,SAN,7.078000,7.463056
2025-06-09,SAN,7.083000,7.475346
2025-06-10,SAN,6.940000,7.477780
2025-06-11,SAN,6.962000,7.475115
2025-06-12,SAN,6.999000,7.468953
2025-06-13,SAN,6.859000,7.453427
2025-06-16,SAN,7.128000,7.448729
2025-06-17,SAN,6.937000,7.439542
2025-06-18,SAN,6.962000,7.430472
2025-06-19,SAN,6.795000,7.415071
2025-06-20,SAN,6.915000,7.401647
2025-06-23,SAN,6.857000,7.387261
2025-06-24,SAN,7.072000,7.385419
2025-06-25,SAN,6.903000,7.383263
2025-06-26,SAN,6.886000,7.380631
2025-06-27,SAN,7.037000,7.385695
2025-06-30,SAN,7.027000,7.394949
2025-07-01,SAN,6.965000,7.400262
2025-07-02,SAN,7.120000,7.415027
2025-07-03,SAN,7.248000,7.436267
2025-07-04,SAN,7.129000,7.457570
2025-07-07,SAN,7.299000,7.480640
2025-07-08,SAN,7.375000,7.508410
2025-07-09,SAN,7.550000,7.542217
2025-07-10,SAN,7.341000,7.572891
2025-07-11,SAN,7.212000,7.594063
2025-07-14,SAN,7.231000,7.607034
2025-07-15,SAN,7.144000,7.614137
2025-07-16,SAN,7.172000,7.619633
2025-07-17,SAN,7.290000,7.628603
2025-07-18,SAN,7.254000,7.635749
2025-07-21,SAN,7.284000,7.645341
2025-07-22,SAN,7.228000,7.650810
2025-07-23,SAN,7.383000,7.664974
2025-07-24,SAN,7.577000,7.687059
2025-07-25,SAN,7.593000,7.715558
2025-07-28,SAN,7.552000,7.748205
2025-07-29,SAN,7.717000,7.783582
2025-07-30,SAN,7.694000,7.817828
2025-07-31,SAN,7.536000,7.844168
2025-08-01,SAN,7.195000,7.845469
2025-08-04,SAN,7.480000,7.850639
2025-08-05,SAN,7.491000,7.856954
2025-08-06,SAN,7.608000,7.868590
2025-08-07,SAN,7.775000,7.890286
2025-08-08,SAN,7.955000,7.923659
2025-08-11,SAN,8.000000,7.962348
2025-08-12,SAN,8.015000,8.006763
2025-08-13,SAN,8.136000,8.055162
2025-08-14,SAN,8.218000,8.102764
2025-08-15,SAN,8.244000,8.158373
2025-08-18,SAN,8.203000,8.209769
2025-08-19,SAN,8.240000,8.260066
2025-08-20,SAN,8.174000,8.305160
2025-08-21,SAN,8.257000,8.350889
2025-08-22,SAN,8.316000,8.396009
2025-08-25,SAN,8.284000,8.438819
2025-08-26,SAN,8.149000,8.469916
2025-08-27,SAN,8.063000,8.492301
2025-08-28,SAN,8.235000,8.516882
2025-08-29,SAN,8.160000,8.532160
